timestamp_utc,run_id,scenario,iteration,workload,priority,slo_ms,success,error,selected_region,provider,scheduler_score,estimated_latency_ms,estimated_carbon_gco2,estimated_cost_usd,observed_end_to_end_ms,observed_slo_violation,worker_elapsed_ms,worker_cold_start,worker_simulated_delay_ms,alternatives_json
2026-05-26T04:18:34.822Z,20260526T041834Z,delay_tolerant_batch_text,1,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,113.17920000874437,False,80.31059899985848,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:34.847Z,20260526T041834Z,delay_tolerant_batch_text,2,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,129.44659998174757,False,80.25861299938697,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:34.935Z,20260526T041834Z,delay_tolerant_batch_text,3,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,123.19939999724738,False,80.1869959996111,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:34.975Z,20260526T041834Z,delay_tolerant_batch_text,4,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,106.56689997995272,False,80.21309100058716,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.059Z,20260526T041834Z,delay_tolerant_batch_text,5,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,111.30720001528971,False,80.29440900008922,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.084Z,20260526T041834Z,delay_tolerant_batch_text,6,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,167.38460000487976,False,80.25165299932269,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.170Z,20260526T041834Z,delay_tolerant_batch_text,7,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,113.51110000396147,False,80.22742699995433,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.251Z,20260526T041834Z,delay_tolerant_batch_text,8,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,114.04920002678409,False,80.21605000067211,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.284Z,20260526T041834Z,delay_tolerant_batch_text,9,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,144.91439997800626,False,80.2282449994891,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:35.365Z,20260526T041834Z,delay_tolerant_batch_text,10,text-classify,delay-tolerant,1200,True,,gcp-us-central1,gcp,0.6235224242424243,109.8,0.041600000000000005,2.0000000000000002e-07,148.7920000217855,False,80.23854200018832,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.6235224242424243,""estimated_latency_ms"":109.8,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.3992727272727273,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.636255303030303,""estimated_latency_ms"":159.75,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5809090909090909,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.6705159790209789,""estimated_latency_ms"":142.20000000000002,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5170909090909092,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:34.113Z,20260526T041834Z,latency_critical_text,1,text-classify,latency-critical,450,True,,gcp-us-central1,gcp,0.7062484848484848,140.29999999999998,0.041600000000000005,2.0000000000000002e-07,146.5479000180494,False,80.51435000015772,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.7062484848484848,""estimated_latency_ms"":140.29999999999998,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5101818181818181,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.7423560606060606,""estimated_latency_ms"":204.12499999999997,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.7422727272727272,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.7704426573426573,""estimated_latency_ms"":181.7,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.6607272727272727,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
2026-05-26T04:18:34.113Z,20260526T041834Z,latency_critical_text,2,text-classify,latency-critical,450,True,,gcp-us-central1,gcp,0.7062484848484848,140.29999999999998,0.041600000000000005,2.0000000000000002e-07,138.17210000706837,False,80.32525200087548,False,80.0,"[{""region"":""gcp-us-central1"",""provider"":""gcp"",""score"":0.7062484848484848,""estimated_latency_ms"":140.29999999999998,""estimated_carbon_gco2"":0.041600000000000005,""estimated_cost_usd"":2.0000000000000002e-07,""slo_violation_risk"":false,""components"":{""latency"":0.5101818181818181,""carbon"":1.0,""cost"":0.8,""cold_start"":0.6666666666666666}},{""region"":""azure-westus"",""provider"":""azure"",""score"":0.7423560606060606,""estimated_latency_ms"":204.12499999999997,""estimated_carbon_gco2"":0.020800000000000003,""estimated_cost_usd"":2.5e-07,""slo_violation_risk"":false,""components"":{""latency"":0.7422727272727272,""carbon"":0.5,""cost"":1.0,""cold_start"":0.8333333333333334}},{""region"":""aws-us-east-1"",""provider"":""aws"",""score"":0.7704426573426573,""estimated_latency_ms"":181.7,""estimated_carbon_gco2"":0.0328,""estimated_cost_usd"":2.2e-07,""slo_violation_risk"":false,""components"":{""latency"":0.6607272727272727,""carbon"":0.7884615384615384,""cost"":0.88,""cold_start"":1.0}}]"
